factor_id,near_id,weight,color,level
156,373,25,#0066cc,第2層
156,374,5524,#0066cc,第2層
156,376,1,#0066cc,第2層
156,379,1,#0066cc,第2層
156,382,18,#0066cc,第2層
156,383,754,#0066cc,第2層
156,384,626,#0066cc,第2層
156,385,432,#0066cc,第2層
17,157,6171,#699c4c,第1層
157,161,6159,#0066cc,第2層
157,162,5,#0066cc,第2層
157,163,36,#0066cc,第2層
157,165,883,#0066cc,第2層
157,166,3579,#0066cc,第2層
157,167,8,#0066cc,第2層
157,168,187,#0066cc,第2層
157,169,129,#0066cc,第2層
157,170,1144,#0066cc,第2層
157,171,5,#0066cc,第2層
157,172,6,#0066cc,第2層
157,173,88,#0066cc,第2層
157,174,172,#0066cc,第2層
157,175,56,#0066cc,第2層
157,176,296,#0066cc,第2層
157,177,183,#0066cc,第2層
157,178,1359,#0066cc,第2層
157,179,4307,#0066cc,第2層
157,180,116,#0066cc,第2層
157,181,8,#0066cc,第2層
157,182,52,#0066cc,第2層
157,183,1226,#0066cc,第2層
157,184,6200,#0066cc,第2層
157,189,13,#0066cc,第2層
157,190,8,#0066cc,第2層
157,191,109,#0066cc,第2層
157,192,569,#0066cc,第2層
157,193,853,#0066cc,第2層
157,194,36,#0066cc,第2層
157,195,437,#0066cc,第2層
157,196,3583,#0066cc,第2層
157,198,283,#0066cc,第2層
157,199,4,#0066cc,第2層
157,200,17,#0066cc,第2層
157,201,4,#0066cc,第2層
157,202,6,#0066cc,第2層
157,204,22,#0066cc,第2層
157,205,4,#0066cc,第2層
157,206,2,#0066cc,第2層
157,208,7,#0066cc,第2層
157,209,34,#0066cc,第2層
157,211,172,#0066cc,第2層
157,218,1,#0066cc,第2層
157,219,1,#0066cc,第2層
157,221,36,#0066cc,第2層
157,223,5346,#0066cc,第2層
157,224,798,#0066cc,第2層
157,226,6174,#0066cc,第2層
157,232,1,#0066cc,第2層
157,233,16,#0066cc,第2層
157,235,6,#0066cc,第2層
157,236,4,#0066cc,第2層
157,238,18,#0066cc,第2層
157,239,37,#0066cc,第2層
157,242,8,#0066cc,第2層
157,244,16,#0066cc,第2層
157,245,1,#0066cc,第2層
157,246,81,#0066cc,第2層
157,247,51,#0066cc,第2層
157,248,2191,#0066cc,第2層
157,249,20,#0066cc,第2層
157,250,374,#0066cc,第2層
157,251,11,#0066cc,第2層
157,252,20,#0066cc,第2層
157,253,3117,#0066cc,第2層
157,254,52,#0066cc,第2層
157,261,1,#0066cc,第2層
157,262,1,#0066cc,第2層
157,264,49,#0066cc,第2層
157,265,13,#0066cc,第2層
157,266,69,#0066cc,第2層
157,272,3,#0066cc,第2層
157,276,36,#0066cc,第2層
157,279,237,#0066cc,第2層
157,280,11,#0066cc,第2層
157,281,148,#0066cc,第2層
157,282,27,#0066cc,第2層
157,283,12,#0066cc,第2層
157,284,137,#0066cc,第2層
157,286,28,#0066cc,第2層
